ID,Smape,cpuTime
3456,0.237620619,0.08
3458,0.34622678,0.08
3459,0.12896346,0.11
3460,0.242503733,0.11
3461,0.303440718,0.06
3462,0.665274351,0.09
3463,0.179528466,0.11
3464,0.167558484,0.07
3465,0.239732678,0.07
3466,0.277632003,0.08
3467,0.37581345,0.08
3468,0.272805283,0.07
3469,0.153928604,0.08
3470,0.123704614,0.07
3471,0.22555123,0.08
3472,0.206091132,0.11
3474,0.402465213,0.09
3476,0.636695114,0.08
3477,0.446084243,0.11
3479,0.188033901,0.09
3481,0.282316942,0.08
3482,0.400253881,0.08
3483,0.262763978,0.09
3484,0.35370288,0.13
3486,0.156397385,0.06
3487,0.101549339,0.06
3488,0.086306923,0.08
3489,0.220715448,0.11
3490,0.188790038,0.13
3491,0.10316213,0.08
3492,0.569309796,0.08
3493,0.250899012,0.06
3494,0.20153422,0.08
3495,0.15924435,0.09
3496,0.310636163,0.08
3497,0.15675346,0.06
3498,0.290535783,0.08
3499,0.225074019,0.08
3500,0.256003208,0.02
3502,0.226119795,0.08
3503,0.310071038,0.1
3504,0.241264875,0.08
3505,0.281092312,0.08
3506,0.196198548,0.07
3507,0.153700019,0.08
3508,0.255687868,0.07
3509,0.479946281,0.09
3510,0.275241518,0.1
3511,0.193112364,0.09
3513,0.374844076,0.08
3514,0.257833503,0.08
3515,0.3156219,0.08
3516,0.456597807,0.11
3518,0.247910579,0.11
3519,0.339490964,0.08
3520,0.21183611,0.11
3521,0.209174911,0.08
3522,0.204699293,0.09
3523,0.190720174,0.44
3525,0.164679186,0.08
3526,0.364368326,0.08
3527,0.171941581,0.09
3528,0.305376401,0.08
3529,0.393295475,0.08
3530,0.221240408,0.07
3531,0.233619578,0.06
3532,0.570454273,0.08
3533,0.32280717,0.08
3534,0.223805484,0.12
3535,0.205857189,0.09
3536,0.363998047,0.08
3537,0.241463778,0.08
3538,0.190603576,0.08
3539,0.232120497,0.11
3540,0.231818626,0.08
3541,0.147848085,0.06
3542,0.139880384,0.08
3543,0.285663064,0.08
3544,0.07792068,0.06
3545,0.138174487,0.08
3546,0.138480726,0.08
3547,0.223825541,0.08
3548,0.232492573,0.11
3549,0.18454555,0.08
3550,0.138194165,0.08
3551,0.23422233,0.06
3554,0.499005173,0.08
3555,0.178469737,0.08
3556,0.152104744,0.1
3558,0.128089633,0.09
3559,0.121879877,0.08
3562,0.185409793,0.08
3563,0.333062791,0.09
3566,0.400208138,0.08
3567,0.168816229,0.08
3569,0.300984489,0.09
3570,0.44517131,0.11
3571,0.198195476,0.09
3572,0.160231291,0.08
3573,0.725663211,0.08
3574,0.183514492,0.1
3576,0.171879021,0.08
3577,0.494808109,0.1
3578,0.253030423,0.1
3579,0.071153717,0.08
3580,0.151213091,0.08
3581,0.135493646,0.07
3582,0.129616505,0.08
3583,0.426906523,0.08
3584,0.255454278,0.08
3585,0.118333599,0.09
3586,0.252069997,0.06
3587,0.19138122,0.09
3588,0.139655367,0.08
3589,0.151000188,0.1
3590,0.259994574,0.08
3591,0.216654634,0.08
3592,0.261684782,0.11
3593,0.361818822,0.09
3594,0.034271133,0.09
3595,0.328366372,0.11
3596,0.226051257,0.07
3597,0.114403555,0.08
3599,0.162034951,0.1
3600,0.225395867,0.08
3603,0.532882999,0.1
3604,0.252248394,0.1
3605,0.203940633,0.1
3606,0.177972103,0.08
3607,0.140815151,0.08
3608,0.283629986,0.08
3609,0.218815982,0.09
3610,0.36356227,0.08
3611,0.285782103,0.01
3612,0.225287229,0.11
3614,0.133035501,0.09
3615,0.348025508,0.1
3616,0.316864005,0.09
3617,0.167028896,0.08
3618,0.286010517,0.09
3619,0.397790812,0.11
3620,0.130549807,0.09
3621,0.383637314,0.07
3622,0.338768258,0.11
3625,0.28906216,0.11
3626,0.257031353,0.08
3627,0.374785173,0.11
3628,0.345306641,0.08
3629,0.198181512,0.1
3631,0.333634828,0.11
3632,0.31111497,0.08
3633,0.293611026,0.1
3634,0.287867007,0.08
3635,0.184865291,0.08
3636,0.143687594,0.08
3637,0.202031995,0.07
3638,0.114645991,0.09
3639,0.317927835,0.07
3640,0.154276577,0.1
3641,0.21251778,0.07
3642,0.250354809,0.1
3643,0.403336093,0.09
3647,0.337785683,0.07
3648,0.08393947,0.09
3649,0.453237695,0.1
3650,0.486863142,0.09
3652,0.09689968,0.09
3653,0.168822528,0.09
3654,0.281813692,0.11
3655,0.2892202,0.11
3656,0.253622769,0.1
3657,0.457278975,0.11
3658,0.232328368,0.08
3659,0.309390758,0.09
3660,0.257029292,0.1
3661,0.101392582,0.1
3662,0.086938994,0.1
3663,0.155064145,0.09
3665,0.310536159,0.11
3667,0.246925663,0.11
3668,0.212749887,0.11
3670,0.33253556,0.1
3672,0.101601816,0.09
3673,0.19499599,0.09
3674,0.475122988,0.08
3675,0.458102384,0.11
3676,0.301225171,0.08
3678,0.22678175,0.08
3679,0.238679362,0.08
3680,0.480519094,0.1
3681,0.227731932,0.08
3682,0.120349288,0.11
3683,0.053719141,0.09
3684,0.167751274,0.09
3686,0.235096779,0.09
3687,0.205895228,0.09
3689,0.175817441,0.11
3690,0.36962216,0.08
3691,0.18576651,0.09
3692,0.245686639,0.1
3693,0.173119863,0.1
3694,0.325309475,0.1
3695,0.1687539,0.08
3697,0.313097611,0.08
3698,0.35499227,0.09
3699,0.245063138,0.1
3700,0.383250227,0.08
3701,0.227146693,0.08
3702,0.077291629,0.11
3705,0.180318153,0.09
3706,0.203195229,0.1
3708,0.279340786,0.11
3709,0.2325205,0.11
3710,0.177159158,0.09
3711,NA,0.09
3712,0.276239995,0.13
3713,0.478589715,0.1
3715,0.138836539,0.08
3716,0.395721049,0.1
3717,0.304633666,0.09
3718,0.283598113,0.1
3720,0.265676789,0.08
3721,0.191246957,0.08
3724,0.272593981,0.1
3725,0.126199343,0.08
3726,0.191766425,0.08
3727,0.171004763,0.11
3728,0.30498722,0.08
3729,0.164894866,0.09
3730,0.247358422,0.08
3731,0.171223803,0.08
3732,0.177111294,0.09
3733,0.110503835,0.1
3734,0.230744524,0.08
3736,0.167240001,0.1
3737,0.241489182,0.08
3738,0.175521241,0.08
3739,0.366391054,0.08
3740,0.228880365,0.08
3741,0.135192849,0.11
3742,0.424492922,0.12
3744,0.223038981,0.09
3745,0.376699725,0.1
3746,0.060173386,0.08
3747,0.185715301,0.09
3748,0.188312349,0.09
3749,0.219468162,0.09
3750,0.078584482,0.09
3751,0.231139367,0.09
3752,NA,0.19
3754,0.103882842,0.11
3755,0.076817189,0.1
3756,0.204000295,0.12
3757,0.226975013,0.09
3758,0.203968804,0.09
3760,0.437264708,0.1
3761,0.360184226,0.1
3762,0.252359096,0.09
3763,0.238922818,0.09
3764,0.26137439,0.09
3765,0.28446819,0.09
3766,0.443606436,0.07
3767,0.214998835,0.08
3768,0.302380802,0.1
3769,0.197006271,0.11
3770,0.26233337,0.1
3771,0.398932663,0.09
3774,0.097229291,0.08
3775,0.250533152,0.11
3776,0.143430818,0.08
3777,0.795981417,0.1
3778,0.207801009,0.09
3780,0.358626139,0.11
3781,0.208830487,0.1
3782,0.356087839,0.1
3783,0.076459866,0.08
3784,0.484503312,0.09
3785,0.143085759,0.08
3786,0.24621772,0.08
3787,0.146882797,0.08
3788,0.444326712,0.08
3789,0.068860944,0.08
3790,0.22421137,0.08
3792,0.1558346,0.1
3793,0.265721218,0.07
3794,0.282864743,0.09
3795,0.194884757,0.09
3796,0.15263974,0.08
3797,0.335561695,0.09
3799,0.225859138,0.1
3801,0.164487861,0.09
3802,0.27379825,0.08
3803,0.598986633,0.1
3805,0.453190413,0.08
3806,0.159589557,0.1
3807,0.346959543,0.08
3808,0.230752611,0.11
3809,0.842656407,0.09
3810,0.28042799,0.09
3811,0.590213854,0.09
3812,0.443270668,0.09
3813,0.309138022,0.07
3814,0.187133991,0.08
3816,0.387401951,0.09
3818,0.224178347,0.11
3819,0.133247604,0.08
3820,0.306817503,0.09
3821,0.166721686,0.09
3822,0.183263557,0.09
3823,0.200489371,0.09
3825,0.14748373,0.1
3826,0.224805366,0.08
3827,0.204681232,0.09
3828,0.284850409,0.08
3829,0.65442081,0.07
3830,0.306884465,0.08
3831,0.64449651,0.1
3832,0.192372825,0.08
3833,0.295183565,0.08
3834,0.261456452,0.08
3835,0.175234292,0.09
3837,0.467979568,0.09
3838,0.200031734,0.1
3839,0.20935425,0.03
3841,0.065453577,0.08
3843,0.230150735,0.1
3844,0.14362047,0.09
3845,0.776692338,0.1
3846,0.165856434,0.09
3848,0.31450253,0.08
3849,0.153688321,0.08
3850,0.271422156,0.09
3852,0.394777418,0.09
3853,0.175722095,0.08
3854,0.223876528,0.08
3856,0.207295002,0.08
3857,0.364141741,0.09
3858,0.141679694,0.09
3859,0.121707261,0.07
3860,0.580289669,0.09
3861,0.195594636,0.07
3862,0.204187561,0.09
3863,0.031365927,0.08
3865,0.141322794,0.09
3866,0.191074734,0.09
3867,0.0311567,0.1
3868,0.092527082,0.09
3869,0.210227572,0.08
3870,0.439511879,0.09
3871,0.148129418,0.1
3873,0.163573971,0.09
3874,0.046630403,0.08
3875,0.171273722,0.08
3876,0.13818352,0.1
3878,0.239782443,0.08
3879,0.548595261,0.1
3880,0.231347177,0.09
3881,0.104912914,0.07
3882,0.080594996,0.09
3883,0.087996587,0.08
3884,0.111304836,0.07
3885,0.381646624,0.07
3887,0.315510973,0.08
3888,0.273888455,0.07
3889,0.173039394,0.09
3890,0.13528182,0.08
3891,0.126687858,0.08
3892,0.557197394,0.1
3893,0.176258262,0.1
3894,0.236755461,0.1
3895,0.214438134,0.09
3897,0.176883176,0.08
3899,0.204582573,0.09
3900,0.126966492,0.09
3902,0.172395621,0.1
3903,0.335255567,0.09
3904,0.146571389,0.09
3905,0.166592003,0.08
3907,0.314538023,0.1
3908,0.217367454,0.09
3909,0.105010409,0.08
3910,0.11710977,0.08
3911,0.235577737,0.08
3912,0.634993649,0.09
3913,0.2565407,0.08
3915,0.079218648,0.08
3916,0.305695372,0.08
3918,0.269185541,0.09
3919,0.161492662,0.1
3920,0.478701055,0.11
3921,0.19931636,0.09
3922,0.05633957,0.1
3923,0.248495825,0.11
3924,0.214634864,0.11
3925,0.146047204,0.1
3926,0.169917826,0.09
3927,0.261357251,0.09
3929,0.525981601,0.08
3930,0.153768426,0.08
3931,0.385786711,0.07
3932,0.111793653,0.1
3933,0.046551496,0.09
3934,0.098382707,0.07
3935,0.34451723,0.09
3936,NA,0.09
3937,0.195009519,0.09
3938,0.130242559,0.08
3939,0.356855006,0.11
3940,0.165396764,0.08
3941,0.38762286,0.09
3942,0.339559637,0.08
3943,0.084169897,0.08
3944,0.286780204,0.1
3945,0.220010548,0.08
3946,0.258636168,0.08
3947,0.209253601,0.1
3948,0.19090625,0.09
3950,0.115976144,0.1
3951,0.283813391,0.08
3952,0.145592604,0.11
3954,0.794184046,0.1
3955,0.116774287,0.09
3956,0.34560132,0.09
3957,0.283061217,0.11
3959,0.435700734,0.09
3960,0.416617582,0.08
3961,0.182106419,0.09
3963,0.239180561,0.07
3964,0.198329637,0.09
3965,0.206544298,0.07
3966,0.12472061,0.09
3967,0.232480196,0.1
3968,0.671694914,0.07
3969,0.275559676,0.08
3970,0.096152894,0.08
3971,0.465133658,0.07
3972,0.756953526,0.08
3973,0.148707658,0.07
3974,0.253295895,0.09
3976,0.247333823,0.11
3978,0.245149703,0.07
3979,0.483389868,0.07
3981,0.12971224,0.09
3982,0.387876287,0.11
3983,0.201416435,0.11
3984,0.068774636,0.1
3985,1.114243183,0.08
3986,0.168786279,0.09
3987,0.225575807,0.08
3989,0.197347942,0.08
3990,0.201707803,0.08
3991,0.281957369,0.08
3992,0.300692606,0.1
3993,0.19208429,0.09
3995,0.154454661,0.1
3996,0.102743104,0.08
3997,0.151174364,0.1
3999,0.183449452,0.09
4000,0.144542978,0.08
4001,0.480675655,0.08
4002,0.157025171,0.08
4003,0.236034868,0.08
4004,0.307611285,0.08
4005,0.109773392,0.09
4006,0.426733542,0.08
4007,0.23705573,0.08
4010,0.362847598,0.1
4011,0.165990278,0.08
4012,0.274225717,0.07
4013,0.202290093,0.1
4014,0.530426929,0.09
4015,0.217842996,0.11
4016,0.182409991,0.11
4017,0.271558762,0.09
4018,0.162102372,0.07
4019,0.447456926,0.08
4021,0.181532598,0.08
4022,0.175637558,0.09
4023,0.274246498,0.08
4024,0.150033533,0.09
4025,0.101376221,0.1
4026,0.290077586,0.08
4027,0.306643607,0.09
4028,0.372196228,0.03
4029,0.228172383,0.09
4030,0.167074755,0.1
4031,0.15620898,0.09
4032,0.278001932,0.07
4033,0.245773598,0.1
4034,0.17895262,0.1
4035,0.470324846,0.07
4037,0.262080416,0.1
4038,0.252149912,0.08
4039,0.253719398,0.1
4040,0.256219468,0.09
4041,0.169594709,0.08
4042,0.720476625,0.09
4045,0.43287715,0.03
4046,0.144103593,0.1
4048,0.114361794,0.07
4049,0.248409232,0.08
4050,0.177102916,0.09
4051,0.230529796,0.08
4052,0.395440117,0.09
4053,0.166838943,0.09
4054,0.189216544,0.08
4055,0.05551633,0.09
4056,0.386845924,0.09
4059,0.25061319,0.1
4060,0.100892173,0.09
4063,0.116339806,0.08
4064,0.552877656,0.08
4065,0.056311737,0.11
4067,0.758097657,0.08
4069,0.180675156,0.08
4070,0.226096372,0.11
4072,0.372509065,0.08
4073,0.296996354,0.11
4074,0.379391959,0.1
4075,0.083129015,0.09
4076,0.575872005,0.09
4077,0.247165576,0.09
4078,0.442578232,0.08
4079,0.146445903,0.11
4080,0.382551868,0.08
4081,0.232875975,0.09
4082,0.045326613,0.1
4083,0.387496532,0.07
4084,0.341445447,0.08
4085,0.097688101,0.11
4086,0.219398195,0.09
4087,0.133142883,0.09
4088,0.190562999,0.09
4089,0.715688936,0.09
4090,0.067071119,0.1
4092,0.155775966,0.08
4093,0.246062042,0.1
4094,0.149880534,0.09
4095,0.207059809,0.09
4097,0.179900476,0.08
4098,0.13503747,0.09
4099,0.146587575,0.08
4100,0.100967809,0.08
4101,0.186662572,0.08
4102,0.258451969,0.08
4103,0.494573777,0.09
4104,0.170986534,0.08
4105,NA,0.09
4107,0.126635686,0.09
4109,0.478608289,0.09
4111,0.472349666,0.11
4114,0.21731249,0.08
4115,0.154333697,0.09
4116,0.256586812,0.08
4117,0.217405741,0.08
4119,0.396684774,0.01
4120,0.367146111,0.08
4121,0.240043055,0.08
4122,0.03163986,0.09
4124,0.115933054,0.08
4125,0.372249601,0.08
4126,0.239911712,0.09
4128,0.170379629,0.08
4129,0.339242573,0.08
4130,0.268709385,0.08
4131,0.16687002,0.1
4132,0.116660602,0.11
4133,0.271757205,0.11
4135,0.169246002,0.1
4136,0.270038953,0.09
4137,0.165263158,0.08
4138,0.151823951,0.08
4139,NA,0.11
4140,0.223452636,0.09
4141,0.144309248,0.08
4142,0.220694553,0.1
4143,0.12381704,0.08
4144,0.378729768,0.08
4145,0.150632872,0.09
4146,0.159813235,0.08
4147,0.286592876,0.08
4148,0.227616948,0.08
4149,0.243098886,0.08
4150,0.200271084,0.08
4153,0.238531709,0.09
4155,0.15501594,0.1
4156,0.453612621,0.08
4157,0.092550033,0.08
4159,0.28816527,0.09
4160,0.164923714,0.07
4161,0.372034181,0.08
4162,0.124041212,0.11
4163,1.897209727,0.11
4164,0.24097274,0.09
4165,0.272569793,0.11
4166,0.317225378,0.1
4167,0.202378213,0.09
4169,0.297785253,0.09
4170,0.295618083,0.12
4171,0.203481421,0.09
4172,0.180980085,0.07
4173,0.2058555,0.09
4174,0.315157662,0.1
4175,0.397077452,0.08
4176,0.491313858,0.09
4177,0.171561475,0.08
4178,0.169039047,0.08
4179,0.254177591,0.07
4180,0.165888692,0.11
4181,0.305502531,0.08
4182,0.167907489,0.08
4183,0.137569087,0.08
4184,0.147496048,0.11
4185,0.1268932,0.09
4186,0.16659394,0.09
4187,0.243784408,0.08
4188,0.323673787,0.1
4189,0.100700667,0.09
4190,0.430534308,0.08
4191,0.240796207,0.08
4192,0.232688328,0.09
4193,0.390692887,0.08
4194,0.612743054,0.1
4195,0.238205044,0.1
4197,0.540439401,0.09
4198,0.440322213,0.11
4199,0.248792356,0.13
4200,0.150765963,0.1
4201,0.233448293,0.11
4202,0.094920434,0.12
4203,0.234586219,0.09
4204,0.079871664,0.08
4205,0.112172789,0.08
4207,0.496779569,0.09
4209,0.318801514,0.07
4210,0.150966078,0.09
4211,0.190257905,0.1
4212,0.316189848,0.07
4213,0.277428611,0.09
4215,0.124245017,0.04
4217,0.125963115,0.08
4218,0.132421053,0.08
4219,0.203756317,0.1
4221,0.38120186,0.1
4222,0.170697345,0.11
4223,0.298599163,0.08
4225,0.432097463,0.1
4226,0.355801337,0.1
4229,0.105619023,0.01
4230,0.319225466,0.09
4231,0.160079779,0.09
4232,0.128228783,0.07
4233,0.599298416,0.08
4234,0.415947724,0.1
4235,0.196069889,0.09
4236,0.090998231,0.1
4238,0.711628613,0.17
4239,0.377624514,0.08
4240,0.417040644,0.08
4241,0.170503059,0.08
4242,0.078691789,0.08
4243,0.149077773,0.11
4244,0.105540552,0.1
4245,0.1427503,0.24
4246,0.081772655,0.11
4247,0.235944976,0.09
4248,0.312013328,0.09
4249,0.377948149,0.08
4251,0.066246789,0.08
4252,0.363636541,0.09
4253,0.178205836,0.14
4255,0.114908267,0.11
4257,0.115041878,0.1
4258,0.161459882,0.11
4259,0.215061218,0.09
4261,0.323826593,0.11
4262,0.370001366,0.13
4263,0.37033794,0.09
4264,0.20405396,0.1
4265,0.020858098,0.09
4266,0.146436139,0.13
4267,0.405520769,0.11
4268,0.240024645,0.09
4269,0.323298235,0.09
4270,0.176869249,0.08
4271,0.354671101,0.08
4272,0.122456655,0.1
4273,0.510996945,0.09
4274,0.565147754,0.09
4275,0.407457916,0.1
4276,0.320441645,0.08
4279,0.24650267,0.08
4281,0.38464334,0.1
4283,0.099781476,0.11
4284,0.296961251,0.1
4285,0.474238694,0.14
4286,0.111077525,0.09
4287,0.185421203,0.08
4288,0.216880655,0.14
4289,0.207671481,0.09
4290,0.111172289,0.09
4291,0.263031331,0.1
4293,0.246826461,0.09
4294,0.264021154,0.11
4295,0.410986369,0.1
4296,0.226523876,0.11
4297,0.387838482,0.92
4299,0.100965788,0.09
4300,0.147752099,0.1
4301,0.209797004,0.09
4302,0.508731984,0.79
4303,0.183145969,0.09
4305,0.327661261,0.2
4306,0.132493876,0.09
4307,0.116476303,0.09
4308,0.121320398,0.09
4309,0.37556916,0.1
4311,0.680080619,0.09
4312,0.223348063,0.15
4313,0.172361625,0.32
4314,0.179861224,0.2
4315,0.221710606,0.14
4316,0.200053183,0.13
4317,0.070005714,0.34
4318,0.513372874,0.12
4319,0.24615365,0.1
4322,0.416765435,0.34
4323,0.353750301,0.11
4324,0.249233277,0.08
4325,0.153690204,0.1
4326,0.196173056,0.11
4327,0.052413425,0.12
4329,0.191810709,0.17
4330,0.154772679,0.17
4331,0.116083659,0.12
4332,0.167594828,0.45
4334,0.325109421,0.1
4335,0.440944195,0.08
4336,0.232029962,0.1
4339,0.096703676,0.09
4340,0.14885658,0.13
4341,0.145446386,0.28
4342,0.211108866,0.84
4343,0.024171914,0.14
4344,0.409150322,0.09
4345,0.038087834,0.11
4346,0.330948038,0.61
4347,0.183145039,0.11
4348,0.191573156,0.09
4349,0.797638317,0.1
4350,0.18042411,0.09
4352,0.589448994,0.11
4354,0.275661052,0.09
4355,0.232936509,0.09
4356,0.173796343,0.09
4358,0.245085436,0.11
4359,0.197780964,0.11
4360,0.167787958,0.1
4361,0.240322001,0.09
4363,0.210708031,0.09
4364,0.10890404,0.1
4365,0.457509684,0.24
4367,0.196842688,0.31
4369,0.231204507,0.17
4371,0.306468281,0.13
4372,0.166976932,0.09
4373,0.220837366,0.1
4374,0.350786602,0.11
4375,0.102793306,0.16
4377,0.294319342,0.11
4378,0.16395372,0.12
4379,0.248710236,0.13
4380,0.168878968,0.11
4381,0.208716853,0.1
4382,0.097664135,0.12
4383,0.219609145,0.11
4384,0.43810288,0.1
4385,0.347040162,0.1
4386,0.183888039,0.11
4388,0.349897836,0.11
4389,0.094931912,0.14
4390,0.259705774,0.09
4391,0.382244869,0.1
4392,0.50288015,0.09
4393,0.553846308,0.11
4394,0.203554838,0.34
4396,0.28632553,0.09
4397,0.27125099,0.11
4398,0.189421599,0.13
4399,0.180736295,0.16
4400,0.422768898,0.2
4401,0.951463211,0.1
4402,0.193302854,0.09
4404,0.189623955,0.09
4405,0.244004234,0.11
4407,0.171113197,0.1
4408,0.465156807,0.11
4409,0.245265806,0.13
4410,0.330421434,0.11
4411,0.192704121,0.08
4412,0.232291195,0.08
4413,0.570845777,0.09
4414,0.333843643,0.09
4415,0.305628802,0.11
4416,0.668188224,0.49
4417,0.18621444,0.11
4418,0.370542552,0.09
4419,0.126668163,0.13
4420,0.331554666,0.09
4421,0.015758937,0.1
4422,0.170641183,0.09
4423,0.180767628,0.11
4424,0.15906391,0.12
4425,0.149642194,0.36
4426,0.133280814,0.09
4428,0.181126213,0.11
4431,0.301455077,0.13
4433,0.192206213,0.16
4434,0.099974809,0.14
4437,0.132509631,0.11
4438,0.213563856,0.13
4440,0.246476477,0.11
4441,0.197967199,0.1
4442,0.215552394,0.11
4443,0.150051868,0.13
4445,0.152619531,0.09
4446,0.198454967,0.1
4448,0.804086329,0.13
4449,0.229856222,0.1
4450,0.104829524,0.1
4451,0.169244308,0.1
4452,0.159918624,0.08
4453,0.377794934,0.08
4454,0.121042267,0.1
4455,0.141478127,0.11
4456,0.0901779,0.1
4458,0.264932297,0.11
4459,0.405446075,0.11
4460,0.854182576,0.11
4461,0.462031766,0.11
4462,0.203208203,0.09
4463,0.080435337,0.08
4464,0.156393108,0.08
4465,1.162829917,0.11
4469,0.210827663,0.08
4470,0.260728807,0.08
4471,0.328349237,0.09
4472,0.54618999,0.09
4473,0.100152611,0.11
4474,0.225414594,0.09
4476,0.302540436,0.1
4477,0.327462481,0.08
4479,0.729463586,0.09
4480,0.194904623,0.11
4481,0.359663094,0.08
4482,0.255568575,0.1
4483,0.158789617,0.09
4484,0.408137992,0.09
4485,0.280751816,0.1
4486,0.066408973,0.11
4488,0.1613474,0.1
4489,0.306889026,0.09
4490,0.228380593,0.08
4491,0.252173119,0.1
4492,0.074616616,0.12
4493,0.409304911,0.1
4494,0.185396302,0.1
4495,0.218833542,0.08
4496,0.114743222,0.1
4497,0.766975939,0.1
4498,0.048943642,0.1
4499,0.167962593,0.11
4500,0.36557276,0.08
4501,0.312961438,0.11
4502,0.34632977,0.08
4504,0.280955287,0.09
4505,0.278965588,0.1
4506,0.323849898,0.13
4507,0.479041855,0.1
4508,0.214664619,0.09
4509,0.289219329,0.1
4510,0.198828859,0.07
4511,0.274652978,0.07
4512,0.109348543,0.09
4513,0.277655178,0.1
4514,0.245590839,0.1
4515,0.297646219,0.09
4516,0.271215422,0.08
4517,0.43539338,0.09
4518,0.448296927,0.09
4519,0.061931129,0.13
4520,0.158782235,0.11
4521,0.084558233,0.09
4522,0.126158355,0.08
4523,0.300916378,0.09
4524,0.145862899,0.08
4526,0.499115938,0.11
4527,0.18730797,0.11
4528,0.210561488,0.09
4530,0.212101702,0.09
4531,0.242734129,0.09
4532,0.227887694,0.12
4533,0.388576173,0.11
4534,0.159864814,0.09
4535,0.170832404,0.11
4536,0.23364864,0.13
4539,0.737375039,0.11
4540,0.343829079,0.11
4541,0.49549011,0.11
4542,0.395528599,0.11
4543,0.396262899,0.12
4545,0.420467315,0.09
4546,0.154664104,0.08
4547,0.275217861,0.09
4548,0.200778961,0.09
4549,0.307966227,0.09
4550,0.207340107,0.09
4551,0.087123407,0.09
4552,0.338455058,0.09
4555,0.063797993,0.1
4556,0.286934631,0.09
4557,0.229701007,0.11
4558,0.35573692,0.08
4559,0.596802336,0.08
4560,0.25170686,0.08
4561,0.076235002,0.1
4562,0.190553916,0.08
4563,0.177843877,0.09
4564,0.370216283,0.14
4565,0.197211031,0.14
4567,0.211915136,0.1
4568,0.406109697,0.1
4569,0.166975219,0.09
4570,0.094831871,0.09
4571,0.101098402,0.08
4573,0.113554911,0.1
4574,0.516370241,0.1
4575,0.497839625,0.08
4576,0.396229009,0.09
4577,0.380894746,0.1
4578,0.237876487,0.08
4579,0.243982776,0.08
4580,0.197411327,0.08
4581,0.276146262,0.1
4582,0.27505794,0.08
4583,0.808811929,0.08
4584,0.381023021,0.09
4585,0.163269834,0.07
4587,0.234219304,0.07
4588,0.326190218,0.08
4589,0.444742436,0.08
4590,0.365063828,0.1
4591,0.532922324,0.1
4592,0.155240214,0.07
4593,0.161291537,0.09
4594,0.130949724,0.09
4595,0.302776372,0.08
4596,0.215576933,0.08
4597,0.11139374,0.08
4599,0.553540421,0.1
4600,0.217578569,0.1
4601,0.639517754,0.11
4603,0.309970511,0.07
4604,0.425439326,0.09
4608,0.154200817,0.08
4609,0.117853595,0.07
4611,0.262454506,0.08
4612,0.45416421,0.1
4613,0.358545312,0.1
4615,0.174697794,0.08
4616,0.216875586,0.09
4618,0.1985997,0.1
4619,0.177917408,0.09
4620,0.201276554,0.08
4621,0.168395786,0.09
4622,0.275991499,0.1
4623,0.042103946,0.1
4624,0.148750125,0.1
4625,0.08392746,0.09
4626,0.126559667,0.11
4627,0.322687145,0.1
4628,0.137252809,0.1
4629,0.588832388,0.04
4632,0.24274828,0.11
4634,0.235244648,0.09
4635,0.199578749,0.09
4636,0.103329412,0.11
4638,0.127484085,0.09
4640,0.335882297,0.08
4641,0.212575347,0.08
4642,0.24257814,0.08
4643,0.243579555,0.11
4644,0.164304138,0.1
4645,0.200740317,0.09
4646,0.145546038,0.07
4649,0.222007499,0.1
4651,0.385557908,0.08
4652,0.377313158,0.1
4653,0.179588984,0.09
4654,0.300306693,0.11
4657,0.093803735,0.11
4658,0.22836584,0.12
4660,0.126836975,0.09
4661,0.173738043,0.15
4662,0.293125717,0.1
4663,0.259357191,0.11
4664,0.06897769,0.07
4665,0.125814782,0.1
4666,0.143522862,0.1
4669,0.138662988,0.09
4670,0.096825538,0.09
4671,0.183537362,0.09
4672,0.139332096,0.09
4673,0.165227452,0.1
4674,0.243840583,0.1
4675,0.14643764,0.11
4676,0.244224621,0.11
4677,0.269133521,0.1
4678,0.117140866,0.09
4680,0.114551383,0.09
4682,0.387354824,0.09
4683,0.173288499,0.03
4684,0.300341873,0.09
